id,sheet,source,description,city,province_state,materialOpCost,laborOpCost,equipmentOpCost
021514,materials_hvac,placeholder,"Structural concrete, ready mix, heavyweight, 2500 psi, includes local aggregate, sand, Portland cement (Type I) and water, delivered, excludes all additives and treatments",,,64.548,0.0,0.0
021515,materials_hvac,placeholder,"Structural concrete, ready mix, heavyweight, 4000 psi, includes local aggregate, sand, Portland cement (Type I) and water, delivered, excludes all additives and treatments",,,338.776,0.0,0.0
021516,materials_hvac,placeholder,"Structural concrete, ready mix, heavyweight, 4500 psi, includes local aggregate, sand, Portland cement (Type I) and water, delivered, excludes all additives and treatments",,,707.854,0.0,0.0
021517,materials_hvac,placeholder,"Structural concrete, ready mix, heavyweight, 5000 psi, includes local aggregate, sand, Portland cement (Type I) and water, delivered, excludes all additives and treatments",,,90.389,0.0,0.0
021518,materials_hvac,placeholder,"Structural concrete, ready mix, heavyweight, 6000 psi, includes local aggregate, sand, Portland cement (Type I) and water, delivered, excludes all additives and treatments",,,1027.175,0.0,0.0
171519,materials_hvac,placeholder,"Radiant floor heating, tubing, PEX (cross-linked polyethylene), oxygen barrier type for systems with ferrous metals, 1/2""",,,0.929,5.051,0.0
171520,materials_hvac,placeholder,"Radiant floor heating, tubing, PEX (cross-linked polyethylene), oxygen barrier type for systems with ferrous metals, 3/4""",,,1.773,7.336,0.0
171521,materials_hvac,placeholder,"Radiant floor heating, tubing, PEX (cross-linked polyethylene), oxygen barrier type for systems with ferrous metals, 1""",,,4.959,9.709,0.0
171522,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 2 circuit, 1""",,,1982.64,303.137,0.0
171523,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 3 circuit, 1""",,,481.265,88.35,0.0
171524,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 4 circuit, 1""",,,1690.15,444.769,0.0
171525,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 5 circuit, 1""",,,1235.985,96.0,0.0
171526,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 6 circuit, 1""",,,3210.62,273.63,0.0
171527,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 7 circuit, 1""",,,386.88,471.861,0.0
171528,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 8 circuit, 1""",,,1050.92,108.984,0.0
171529,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 9 circuit, 1""",,,4092.93,102.221,0.0
171530,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 10 circuit, 1""",,,3724.0,21.0,0.0
171531,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 11 circuit, 1""",,,3327.45,377.256,0.0
171532,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 12 circuit, 1""",,,871.7,390.729,0.0
171533,materials_hvac,placeholder,"Radiant floor heating, thermostatic zone valve actuator",,,614.88,148.995,0.0
171534,materials_hvac,placeholder,"Radiant floor heating, thermostatic zone valve actuator with end switch",,,13.832,124.236,0.0
171535,materials_hvac,placeholder,"Radiant floor heating, valve, motorized straight zone valve with operator complete, 3/4""",,,877.4,77.688,0.0
171536,materials_hvac,placeholder,"Radiant floor heating, valve, motorized straight zone valve with operator complete, 1""",,,815.85,173.979,0.0
171537,materials_hvac,placeholder,"Radiant floor heating, valve, motorized straight zone valve with operator complete, 1-1/4""",,,1254.256,144.628,0.0
171538,materials_hvac,placeholder,"Radiant floor heating, valve, mixing valve, manual, brass, 4 way, 1""",,,822.451,437.63,0.0
171539,materials_hvac,placeholder,"Radiant floor heating, valve, mixing valve, manual, brass, 4 way, 1-1/4""",,,342.72,284.9,0.0
171540,materials_hvac,placeholder,"Radiant floor heating, valve, mixing valve, manual, brass, 4 way, 1-1/2""",,,1570.995,483.36,0.0
171541,materials_hvac,placeholder,"Radiant floor heating, valve, mixing valve, manual, brass, 4 way, 2""",,,151.225,123.31,0.0
171542,materials_hvac,placeholder,"Radiant floor heating, mixing valve motor, 4 way, for valves 1"" and 1-1/4""",,,693.55,143.005,0.0
171543,materials_hvac,placeholder,"Radiant floor heating, mixing valve motor, 4 way, for valves 1-1/2"" and 2""",,,176.4,192.864,0.0
171544,materials_hvac,placeholder,"Radiant floor heating, 4 zone actuator valve control, expandable",,,222.028,21.0,0.0
171545,materials_hvac,placeholder,"Radiant floor heating, 6 zone actuator valve control, expandable",,,76.3,240.192,0.0
171546,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression coupling, 1/2"" x 1/2""",,,5.075,117.702,0.0
171547,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression coupling, 3/4"" x 3/4""",,,55.356,44.683,0.0
171548,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression type, adapter, 1/2"" x female sweat 1/2""",,,5.615,51.194,0.0
171549,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression type, adapter, 1/2"" x female sweat 3/4""",,,5.493,63.747,0.0
171550,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression type, adapter, 5/8"" x female sweat 3/4""",,,37.021,118.117,0.0
171551,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression type, elbow, 1/2"" x female sweat 1/2""",,,10.745,20.28,0.0
171552,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression type, elbow, 1/2"" x female sweat 3/4""",,,44.701,68.337,0.0
171553,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression type, elbow, 5/8"" x female sweat 3/4""",,,15.641,59.421,0.0
171554,materials_hvac,placeholder,"Electric heating, heat trace system, 400 degree, 115 V, 2.5 watts per LF",,,37.24,5.209,0.0
171555,materials_hvac,placeholder,"Electric heating, heat trace system, 400 degree, 115 V, 10 watts per LF",,,46.65,5.212,0.0
171556,materials_hvac,placeholder,"Electric heating, heat trace system, 400 degree, 208 V, 5 watts per LF",,,55.566,5.935,0.0
171557,materials_hvac,placeholder,"Electric heating, heat trace system, 400 degree, 480 V, 8 watts per LF",,,69.202,4.325,0.0
171558,materials_hvac,placeholder,"Electric heating, radiant heating, ceiling panel, 500 watt, 2' x 4'",,,1487.375,9.976,0.0
171559,materials_hvac,placeholder,"Electric heating, radiant heating, ceiling panel, 750 watt, 2' x 4'",,,523.75,205.884,0.0
171560,materials_hvac,placeholder,"Solar collector component, solar energy system/package prices, hot water, standard package, low temperature, 1 collector, circulator, fittings, 65 gal tank, excl. connecting pipe, insulation, or special heating/plumbing fixtures",,,10142.625,6628.625,0.0
171561,materials_hvac,placeholder,"Solar collector component, solar energy system/package prices, hot water, standard package, low temperature, 2 collectors, circulator, fittings, 100 gal tank, excl. connecting pipe, insulation, or special heating/plumbing fixtures",,,16909.75,5593.0,0.0
171562,materials_hvac,placeholder,"Solar collector component, solar energy system/package prices, hot water, standard package, low temperature, 2 collectors, circulator, fittings, 120 gal tank, excl. connecting pipe, insulation, or special heating/plumbing fixtures",,,3136.5,3371.85,0.0
171563,materials_hvac,placeholder,"Solar collector component, solar energy system/package prices, hot water, standard package, low temperature, 3 collectors, circulator, fittings, 120 gal tank, excl. connecting pipe, insulation, or special heating/plumbing fixtures",,,11056.8,580.325,0.0
171564,materials_hvac,placeholder,"Solar collector component, solar energy system/package prices, hot water, standard package, medium temperature, 1 collector, circulator, fittings, 80 gal tank, excl. connecting pipe, insulation, or special heating/plumbing fixtures",,,26562.0,783.75,0.0
171565,materials_hvac,placeholder,"Solar collector component, solar energy system/package prices, hot water, standard package, medium temperature, 2 collectors, circulator, fittings, 120 gal tank, excl. connecting pipe, insulation, or special heating/plumbing fixtures",,,32689.8,2731.7,0.0
171566,materials_hvac,placeholder,"Solar collector component, solar energy system/package prices, hot water, standard package, medium temperature, 3 collectors, circulator, fittings, 120 gal tank, excl. connecting pipe, insulation, or special heating/plumbing fixtures",,,51604.8,3981.6,0.0
171567,materials_hvac,placeholder,"Solar collector components, evacuated tube solar collector, 20 tube unit, excludes labor",,,6839.8,0.0,0.0
171568,materials_hvac,placeholder,"Solar heating components, circulators, air, blowers, 100-300 SF system 1/10 HP",,,47.88,224.01,0.0
171569,materials_hvac,placeholder,"Solar heating components, circulators, air, blowers, 300-500 SF system 1/5 HP",,,907.62,353.43,0.0
171570,materials_hvac,placeholder,"Solar heating components, circulators, air, booster fan, 120 CFM, 6"" dia",,,185.504,313.885,0.0
171571,materials_hvac,placeholder,"Solar heating components, circulators, air, booster fan, 225 CFM, 6"" dia",,,82.026,334.906,0.0
171572,materials_hvac,placeholder,"Solar heating components, circulators, air, booster fan, 150 CFM, 8"" dia",,,99.0,282.783,0.0
171573,materials_hvac,placeholder,"Solar heating components, circulators, air, booster fan, 310 CFM, 8"" dia",,,331.245,108.151,0.0
171574,materials_hvac,placeholder,"Solar heating components, circulators, air, booster fan, 425 CFM, 8"" dia",,,283.198,127.059,0.0
171575,materials_hvac,placeholder,"Solar heating components, circulators, liquid, 1/25 HP, 5.3 GPM",,,1178.056,227.221,0.0
171576,materials_hvac,placeholder,"Solar heating components, circulators, liquid, 1/20 HP, 17 GPM",,,303.48,377.255,0.0
171577,materials_hvac,placeholder,"Solar heating components, circulators, liquid, stainless steel, 1/20 HP, 17 GPM",,,1447.53,319.337,0.0
171578,materials_hvac,placeholder,"Solar heating components, circulators, liquid, 1/12 HP, 30 GPM",,,119.52,517.194,0.0
171579,materials_hvac,placeholder,"Solar heating components, collector panels, air with aluminum absorber plate, wall or roof mount, flat black, plastic glazing, 4' x 8'",,,931.2,120.33,0.0
171580,materials_hvac,placeholder,"Solar heating components, collector panels, air with aluminum absorber plate, wall or roof mount, flat black, plastic glazing, 4' x 10'",,,2230.48,820.965,0.0
171581,materials_hvac,placeholder,"Solar heating components, collector panels, liquid with copper absorber plate, black chrome, tempered glass glazing, aluminum frame, 5/32"" single glazing, 4' x 8'",,,5336.1,403.992,0.0
171582,materials_hvac,placeholder,"Solar heating components, collector panels, liquid with copper absorber plate, black chrome, tempered glass glazing, aluminum frame, 5/32"" single glazing, 3'-8"" x 6'",,,1447.24,392.869,0.0
171583,materials_hvac,placeholder,"Solar heating components, collector panels, liquid with copper absorber plate, black chrome, tempered glass glazing, aluminum frame, 5/32"" single glazing, 4' x 10'",,,1225.0,671.376,0.0
171584,materials_hvac,placeholder,"Solar heating components, collector panels, liquid with copper absorber plate, flat black, tempered glass glazing, aluminum frame, 3.5' x 7.5'",,,3375.77,634.826,0.0
171585,materials_hvac,placeholder,"Solar heating components, collector panels, liquid with vacuum tubes, 4' x 6'10""",,,5023.7,32.619,0.0
171586,materials_hvac,placeholder,"Solar heating components, collector panels, mounting, flat roof or ground rack",,,1027.96,21.463,0.0
171587,materials_hvac,placeholder,"Solar heating components, sensors, freeze prevention",,,100.711,58.118,0.0
171588,materials_hvac,placeholder,"Solar heating components, circulators, air, rheostat",,,42.706,109.836,0.0
171589,materials_hvac,placeholder,"Solar heating components, differential controller, with 2 sensors, thermostat, hard wired",,,28.14,19.106,0.0
171590,materials_hvac,placeholder,"Solar heating components, thermometers, stem, 2"" dial, 9"" stem",,,74.571,46.535,0.0
171591,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, hydronic controller (aquastat)",,,670.256,163.836,0.0
171592,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, pressure gauge, 2"" dial",,,47.584,26.015,0.0
171593,materials_hvac,placeholder,"Solar heating components, heat exchanger, fluid to air cool, up flow, 45 MBH, incl. coil, blower, circulator & controller for DHW & space hot air",,,507.39,381.544,0.0
171594,materials_hvac,placeholder,"Solar heating components, heat exchanger, fluid to air cool, up flow, 70 MBH, incl. coil, blower, circulator & controller for DHW & space hot air",,,2070.64,1214.82,0.0
171595,materials_hvac,placeholder,"Solar heating components, heat exchanger, fluid to air cool, up flow, 80 MBH, incl. coil, blower, circulator & controller for DHW & space hot air",,,899.73,1122.195,0.0
171596,materials_hvac,placeholder,"Solar heating components, heat exchanger, fluid to fluid package, incl. 2 circulating pumps, expansion tank, check valve, relief valve, controller, high temperature cutoff & sensors",,,3100.37,125.4,0.0
171597,materials_hvac,placeholder,"Solar heating components, heat transfer liquid, propylene glycol, inhibited anti-freeze",,,130.386,94.423,0.0
171598,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 4' high, 4' x 4' = 64 C.F./450 gallons",,,16506.25,1283.64,0.0
171599,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 4' high, 4' x 8' = 128 C.F./900 gallons",,,11322.0,3157.155,0.0
171600,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 4' high, 4' x 12' = 190 C.F./1,300 gallons",,,18848.4,3692.48,0.0
171601,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 4' high, 8' x 8' = 250 C.F./1,700 gallons",,,33686.4,319.7,0.0
171602,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 6'-3"" high, 7' x 7' = 306 C.F./2,000 gallons",,,69514.2,7277.65,0.0
171603,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 6'-3"" high, 7' x 10'-6"" = 459 C.F./3,000 gallons",,,92819.0,7062.15,0.0
171604,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 6'-3"" high, 7' x 14' = 613 C.F./4,000 gallons",,,35980.0,14717.325,0.0
171605,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 6'-3"" high, 10'-6"" x 10'-6"" = 689 C.F./4,500 gallons",,,97719.6,12070.0,0.0
171606,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 6'-3"" high, 10'-6"" x 14' = 919 C.F./6,000 gallons",,,23658.8,4984.0,0.0
171607,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 6'-3"" high, 14' x 14' = 1225 C.F./8,000 gallons",,,89705.2,21440.125,0.0
171608,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 6'-3"" high, 14' x 17'-6"" = 1531 C.F./10,000 gallons",,,27523.2,18300.0,0.0
171609,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 6'-3"" high, 17'-6"" x 17'-6"" = 1914 C.F./12,500 gallons",,,73629.0,28127.1,0.0
171610,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 6'-3"" high, 17'-6"" x 21' = 2297 C.F./15,000 gallons",,,160799.4,10339.8,0.0
171611,materials_hvac,placeholder,"Solar heating components, solar storage tanks, knocked down, air, galvanized steel clad, double wall, 4"" fiberglass insulation, 45 mil reinforced polypropylene lining, 6'-3"" high, 21' x 21' = 2756 C.F./18,000 gallons",,,9810.6,43624.5,0.0
171612,materials_hvac,placeholder,"Solar heating components, water storage tank, with heat exchanger & electric element, 66 gal with 2"" x 2 lb density insulation",,,11712.75,323.08,0.0
171613,materials_hvac,placeholder,"Solar heating components, water storage tank, with heat exchanger & electric element, 80 gal with 2"" x 2 lb density insulation",,,262.5,350.55,0.0
171614,materials_hvac,placeholder,"Solar heating components, water storage tank, with heat exchanger & electric element, 100 gal with 2"" x 1/2 lb density insulation",,,8042.7,2139.72,0.0
171615,materials_hvac,placeholder,"Solar heating components, water storage tank, with heat exchanger & electric element, 120 gal with 2"" x 2 lb density insulation",,,7563.375,463.42,0.0
171616,materials_hvac,placeholder,"Insulation, domestic water heater wrap kit, with vinyl jacket, 1-1/2"" thick, 20-60 gal.",,,101.465,360.062,0.0
171617,materials_hvac,placeholder,"Insulation, water heater, insulated wrap, fiberglass, 50 to 80 gal., R-5",,,161.543,209.264,0.0
171618,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, air purger, 1"" pipe size",,,180.377,126.222,0.0
171619,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, air eliminator, automatic, 3/4"" size",,,8.712,43.891,0.0
171620,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, air vent, automatic, 1/8"" fitting",,,80.445,71.443,0.0
171621,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, air vent, manual, 1/8"" NPT",,,2.052,92.557,0.0
171622,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, backflow preventer, 1/2"" pipe size",,,394.799,48.585,0.0
171623,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, check valve, 3/4"" pipe size",,,171.789,92.004,0.0
171624,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, balancing valve, 3/4"" pipe size",,,290.55,10.263,0.0
171625,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, draindown valve, 1/2"" copper tube",,,128.775,217.248,0.0
171626,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, flow control valve, 1/2"" pipe size",,,506.632,109.89,0.0
171627,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, expansion tank, up to 5 gal",,,7.879,71.668,0.0
171628,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, relief valve, temperature & pressure, 3/4"" pipe size",,,48.732,93.5,0.0
171629,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, solenoid valve, normally closed, brass, 24V, 3/4"" NPT",,,642.798,122.421,0.0
171630,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, solenoid valve, normally closed, brass, 24V, 1"" NPT",,,618.975,317.842,0.0
171631,materials_hvac,placeholder,"Solar heating components, solar control valves & vents, vacuum relief valve, 3/4"" pipe size",,,161.856,74.21,0.0
171632,materials_hvac,custom,MUZ-FH06NAH (heating capacity in kW),TORONTO,ONTARIO,4401.005,240.906,0.0
171633,materials_hvac,custom,MUZ-FH09NAH-1  (heating capacity in kW),TORONTO,ONTARIO,6520.7,3072.868,0.0
171634,materials_hvac,custom,MUZ-FH12NAH  (heating capacity in kW),TORONTO,ONTARIO,6013.721,1957.756,0.0
171635,materials_hvac,custom,MUZ-FH15NAH  (heating capacity in kW),TORONTO,ONTARIO,12507.21,354.521,0.0
171636,materials_hvac,custom,MUZ-FH18NAH2  (heating capacity in kW),TORONTO,ONTARIO,2299.804,1824.153,0.0
171637,materials_hvac,custom,MXZ-2C20NAHZ2-U1  (heating capacity in kW),TORONTO,ONTARIO,13350.506,1587.455,0.0
171638,materials_hvac,custom,MXZ-3C24NAHZ2-U1  (heating capacity in kW),TORONTO,ONTARIO,4681.547,1937.769,0.0
171639,materials_hvac,custom,MXZ-3C30NAHZ2-U1  (heating capacity in kW),TORONTO,ONTARIO,6895.716,4210.07,0.0
171640,materials_hvac,custom,MXZ-4C36NAHZ-U1  (heating capacity in kW),TORONTO,ONTARIO,32895.372,2809.87,0.0
171641,materials_hvac,custom,MXZ-5C42NAHZ-U1  (heating capacity in kW),TORONTO,ONTARIO,35499.18,4076.468,0.0
171642,materials_hvac,custom,MXZ-8C48NAHZ  (heating capacity in kW),TORONTO,ONTARIO,17425.653,3947.073,0.0
171643,materials_hvac,custom,PUHY-HP72TJMU-A  (heating capacity in kW),TORONTO,ONTARIO,98777.653,2180.779,0.0
171644,materials_hvac,custom,PUHY-HP96TJMU-A  (heating capacity in kW),TORONTO,ONTARIO,109857.283,1913.573,0.0
171645,materials_hvac,custom,PUHY-HP144TSJMU-A  (heating capacity in kW),TORONTO,ONTARIO,219088.012,1192.958,0.0
171646,materials_hvac,custom,PUHY-HP192TSJMU-A  (heating capacity in kW),TORONTO,ONTARIO,208622.977,2710.982,0.0
171647,materials_hvac,custom,remote condensor ,TORONTO,ONTARIO,2281.178,2259.595,0.0
171648,materials_hvac,custom,daikin 1.75 ton,TORONTO,ONTARIO,205.684,1445.364,0.0
171649,materials_hvac,custom,daikin 2.25 ton,TORONTO,ONTARIO,247.39,2515.616,0.0
171650,materials_hvac,custom,daikin 3 ton,TORONTO,ONTARIO,52.584,330.519,0.0
171651,materials_hvac,custom,daikin 3.5 ton,TORONTO,ONTARIO,932.772,1904.943,0.0
171652,materials_hvac,custom,daikin 4.5 ton,TORONTO,ONTARIO,206.065,694.614,0.0
171653,materials_hvac,custom,daikin 5 ton,TORONTO,ONTARIO,210.817,728.715,0.0
171654,materials_hvac,custom,daikin 7 ton,TORONTO,ONTARIO,138.168,1827.822,0.0
171655,materials_hvac,custom,daikin 9 ton,TORONTO,ONTARIO,490.153,1417.559,0.0
171656,materials_hvac,custom,daikin 10 ton,TORONTO,ONTARIO,1410.08,1283.777,0.0
171657,materials_hvac,custom,daikin 12 ton,TORONTO,ONTARIO,604.71,1065.005,0.0
171658,materials_hvac,custom,daikin 16 ton,TORONTO,ONTARIO,2253.359,604.377,0.0
171659,materials_hvac,custom,low temperature kit 7.5-20 ton units (daikin),TORONTO,ONTARIO,827.674,641.039,0.0
171660,materials_hvac,placeholder,"Pipe, sub assemblies used in assembly systems, refrigerant piping, per ton of cooling, for remote condensers",,,1523.12,1019.375,0.0
171661,materials_hvac,placeholder,"Condensing furnaces, oil fired, packaged, high efficiency, 95 % A.F.U.E., output 49 MBH @ 1,000 CFM, upflow, includes standard controls",,,22295.25,1203.11,0.0
171662,materials_hvac,placeholder,"Condensing furnaces, oil fired, packaged, high efficiency, 95 % A.F.U.E., output 73.5 MBH @ 2,000 CFM, upflow, includes standard controls",,,39812.85,1129.6,0.0
171663,materials_hvac,placeholder,"Condensing furnaces, oil fired, packaged, high efficiency, 95 % A.F.U.E., output 96 MBH @ 2,000 CFM, upflow, includes standard controls",,,47712.225,1172.835,0.0
171664,materials_hvac,placeholder,"Condensing furnaces, oil fired, packaged, high efficiency, 95 % A.F.U.E., output 115.6 MBH @ 2,000 CFM, upflow, includes standard controls",,,24435.4,534.325,0.0
171665,materials_hvac,placeholder,"Condensing furnaces, oil fired, packaged, high efficiency, 95 % A.F.U.E., output 147 MBH @ 2,000 CFM, upflow, includes standard controls",,,12483.0,534.75,0.0
171666,materials_hvac,placeholder,"Condensing furnaces, oil fired, packaged, high efficiency, 95 % A.F.U.E., output 192 MBH @ 4,000 CFM, upflow, includes standard controls",,,95430.8,2127.84,0.0
171667,materials_hvac,placeholder,"Condensing furnaces, oil fired, packaged, high efficiency, 95 % A.F.U.E., output 231.5 MBH @ 4,000 CFM, upflow, includes standard controls",,,68485.9,1421.145,0.0
171668,materials_hvac,placeholder,"Control component, carbon monoxide detector system, sensor",,,412.911,299.775,0.0
171669,materials_hvac,placeholder,"Control component, controller for VAV box, includes actuator",,,2332.355,37.818,0.0
171670,materials_hvac,placeholder,"Control component, controller, receiver, electric, humidity controller",,,728.2,26.058,0.0
171671,materials_hvac,placeholder,"Control component, enthalpy control, boiler water temperature control governed by outdoor temperature, with timer",,,1260.6,835.392,0.0
171672,materials_hvac,placeholder,"Control component, humidistat, pneumatic operation, room humidistat, direct acting",,,1154.979,131.95,0.0
171673,materials_hvac,placeholder,"Control component, humidistat, pneumatic operation, room humidity transmitter",,,1264.4,107.338,0.0
171674,materials_hvac,placeholder,"Control component, humidistat, pneumatic operation, duct mounted controller",,,1388.45,41.586,0.0
171675,materials_hvac,placeholder,"Control component, humidistat, pneumatic operation, duct mounted transmitter",,,425.055,224.982,0.0
171676,materials_hvac,placeholder,"Control component, sensor, electric operated, humidity",,,585.858,131.58,0.0
171677,materials_hvac,placeholder,"Control component, sensor, electric operated, pressure",,,979.815,225.062,0.0
171678,materials_hvac,placeholder,"Control component, sensor, electric operated, temperature",,,675.84,117.714,0.0
171679,materials_hvac,placeholder,"Ductwork, rigid plastic, corrosive fume resistant PVC, straight, 6"" diameter",,,111.018,2.501,0.0
171680,materials_hvac,placeholder,"Ductwork, rigid plastic, corrosive fume resistant PVC, coupling, 6"" diameter",,,244.8,19.695,0.0
171681,materials_hvac,placeholder,"Ductwork, rigid plastic, corrosive fume resistant PVC, elbow, 90 Deg., 6"" diameter",,,610.572,62.322,0.0
171682,materials_hvac,custom,power vent (1/8 hp) fan for water heater excludes exhaust piping (fan assembly only) ,TORONTO,ONTARIO,1101.928,616.09,0.0
171683,materials_hvac,custom,power vent (1/2 hp) fan for water heater excludes exhaust piping (fan assembly only) ,TORONTO,ONTARIO,2762.856,395.178,0.0
201684,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 1/2 C.Y. excavator, 1' to 4' deep, excludes sheeting or dewatering",,,0.0,5.423,4.861
201685,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 3/4 C.Y. excavator, 1' to 4' deep, excludes sheeting or dewatering",,,0.0,2.229,10.32
201686,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 1/2 C.Y. excavator, 4' to 6' deep, excludes sheeting or dewatering",,,0.0,20.916,5.473
201687,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 3/4 C.Y. excavator, 4' to 6' deep, excavator, excludes sheeting or dewatering",,,0.0,1.217,14.533
201688,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 1 C.Y. excavator, 4' to 6' deep, excludes sheeting or dewatering",,,0.0,7.755,7.518
201689,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 1-1/2 C.Y. excavator, 4' to 6' deep, excludes sheeting or dewatering",,,0.0,2.177,4.576
201690,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 3/4 C.Y. excavator, 6' to 10' deep, excludes sheeting or dewatering",,,0.0,10.956,18.093
201691,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 1 C.Y. excavator, 6' to 10' deep, excludes sheeting or dewatering",,,0.0,6.074,5.447
201692,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 1-1/2 C.Y. excavator, 6' to 10' deep, excludes sheeting or dewatering",,,0.0,3.104,8.939
201693,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 2-1/2 C.Y. excavator, 6' to 10' deep, excludes sheeting or dewatering",,,0.0,2.868,5.864
201694,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 3/4 C.Y. excavator, 10' to 14' deep, excludes sheeting or dewatering",,,0.0,14.099,13.632
201695,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 1 C.Y. excavator, 10' to 14' deep, excludes sheeting or dewatering",,,0.0,13.533,12.711
201696,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 1-1/2 C.Y. excavator, 10' to 14' deep, excludes sheeting or dewatering",,,0.0,6.066,1.51
201697,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 2-1/2 C.Y. excavator, 10' to 14' deep, excludes sheeting or dewatering",,,0.0,2.966,10.883
201698,materials_hvac,placeholder,"Excavating, trench or continuous footing, common earth, 3 C.Y. excavator, 10' to 14' deep, excludes sheeting or dewatering",,,0.0,2.779,7.934
